Unique Poem#	Juan.Seq#	Poem Name	Poet's Name	Poet Intro	Poem Refs	Poem Commentary	Poem Content
Lu1983.503	11.26	【怨曠思惟歌】				〖王昭君者。齊國王穰女也。昭君年十七時。顏色皎潔。聞於國中。穰見昭君端正閑麗。未嘗窺看門戶。以其有異於人。求之皆不與。獻于孝元帝。以地遠既不幸納。叨備後宮。積五六年。昭君心有怨曠。偽不飾其形容。元帝每歷後宮。疏略不過其處。后單于遣使者朝賀。元帝陳設倡樂。乃令後宮妝出。昭君怨恚日久。不得侍列。乃更修飾。善妝盛服。形容光輝而出。俱列坐。元帝謂使者曰：單於何所願樂。對曰：珍奇怪物。皆悉自備。惟婦人醜陋。不如中國。帝乃問後宮。欲一女賜單于。誰能行者起。於是昭君喟然越席而前曰：妾幸得備在後宮。粗丑卑陋。不合陛下之心。誠願得行。時單于使者在旁。帝大驚悔之。不得復止。良久太息曰：朕已誤矣。遂以與之。昭君至匈奴。單于大悅。以為漢與我厚。縱酒作樂。遣使者報漢。送白璧一雙、駿馬十匹、胡地珠寶之類。昭君恨帝始不見遇。心思不樂。心念鄉土。乃作怨曠思惟歌曰云云。昭君有子曰世違。單于死。子世違繼立。凡為胡者。父死妻母。昭君問世違曰：汝為漢也。為胡也。世違曰：欲為胡耳。昭君乃吞葯自殺。單于舉葬之。胡中多白草。而此冢獨青。〗	秋木萋萋。其葉萎黃。有鳥爰止。集於苞桑。養育毛羽。形容生光。既得升雲。獲幸帷房。離宮絕曠。身體摧藏。志念抑沉。不得頡頏。雖得餧食。心有徊徨。我獨伊何。改往變常。翩翩之燕。遠集西羌。高山峨峨。河水泱泱。父兮母兮。道里悠長。鳴呼哀哉。憂心惻傷。（○琴操下。《類聚》三十。《樂府詩集》五十九作昭君怨。廣《文選》九。《詩紀》二作怨詩。又《書鈔》百六引黃、桑、得三韻。《文選》二十八扶風歌注引藏一韻。《御覽》四百八十三引黃、常、羌、泱、長、傷六韻。五百七十一引黃、桑、房、藏、頏、常、羌、泱、傷九韻。○逯案。《書鈔》引此謂出《漢書》。恐誤。又昭君本入匈奴。而歌辭則謂遠集西羌。地理不合。後漢外患在羌。作者遂率筆及之也。）
Lu1983.504	11.27	【獲麟歌】				〖魯哀公十四年西狩。薪者獲麟。擊之。傷其左足。將示孔子。孔子道與相逢。見。俯而泣。抱麟曰：爾孰為來哉。孰為來哉。反袂拭……〗	唐虞世兮。麟鳳遊。今非其時來。何求。麟兮麟兮我心憂。	（○《類聚》四十三。《詩紀前集》一。又《書鈔》百二十八引三齊略記。錄骭韻一句。《御覽》六百九十一、九百三十六引半、骭二韻。○逯案。三齊略記謂康浪水在齊城西南。其下經甯戚飯牛歌。則作康浪者是。以人習知滄浪。故誤。）
Lu1983.505	11.28	【飯牛歌】				〖寧戚飯牛車下。叩角而商歌曰云雲。齊桓聞之。舉以為相。○逯案。此篇原失題。今據《詩紀》標之。又案。《呂氏春秋》、《淮南子》皆及寧戚叩角商歌以干齊桓公事。然皆無歌辭。後漢高誘注呂覽。以為即詩經碩鼠篇。至《史記》、《淮南子》各注及三齊略記、琴操等始出七言飯牛歌。可知皆漢人偽托。各歌大同小異。今並附之。〗	南山矸。白石䃹。生不逢堯與舜禪。短而單衣裁至骭。長夜漫漫何時旦。（○淮南道應訓許慎注。《文選》十八嘯賦注引《淮南子》。《詩紀前集》一。○《詩紀》原注云。此首見劉向《別錄》。逯案。此說非是。蓋嘯賦甯子撿手而嘆息下注先引劉向《別錄》。次引《淮南子》及此歌。馮氏不察。故有此誤。）
Lu1983.506	11.29	【附】					南石粲。白石爛。短褐單衣長至骭。生不逢堯與舜禪。終日飼牛至夜半。長夜漫漫何時旦。（○《御覽》五百七十二引《淮南子》。）
Lu1983.507	11.30	【失題】				〖孔子游于隅山。見取薪而哭。長梓上有孤鶼。乃承而歌之云云。○逯案。此敘及左列歌辭出於類要。《詩紀》據之編入前集卷一。檢北堂《書鈔》所錄琴操逸文。與此敘文相合。僅隅山作臈山而已。可見類要所載即琴操無疑也。今據兩者合為一篇。〗	彼鳴鶼。在嚴山之唫。（○風雅逸篇五引類要。琴操補遺。《書鈔》一百六。○逯案。琴操補遺。又據《類聚》載琴操逸文雲。孔子游于泰山。見薪者哭甚哀。孔子問之。薪者曰：吾自傷故哀爾。當亦此篇之遺。）
Lu1983.508	11.31	【神人暢】				〖古今樂錄曰：堯郊天地祭神。座上有響誨堯曰：水方至為害。命子救之。堯乃作歌謝。謝希逸琴論曰：神人暢。堯帝所作。○逯案。桓譚新論曰：堯暢經逸不存。則此歌辭之不出前漢人手可知。今附此。〗	清庿穆兮承予宗。百僚肅兮于寢堂。醊禱進福求年豐。有在坐敕予為{宀吾}在玄中。欽哉昊天德不隆。承命任禹寫中宮。（○《樂府詩集》五十七。風雅逸篇一引琴操。《詩紀前集》四。）
Lu1983.509	11.32	【南風操】				〖風雅逸篇雲。琴操以為舜作。《詩紀》同。○古今樂錄曰：舜彈五弦之琴。作南風之詩。〗	反彼三山兮商岳嵯峨。天降五老兮迎我來歌。有黃龍兮自出於河。負書圖兮委蛇羅沙。案圖觀讖兮閔天嗟嗟。擊石拊韶兮淪幽洞微。鳥獸蹌蹌兮鳳凰來儀。凱風自南兮喟其增悲。（樂府誤作嘆。○《樂府詩集》五十七作南風歌。風雅逸篇一。《詩紀前集》四。）
Lu1983.510	11.33	【箕子操】			〖一曰箕子吟。〗	〖古今樂錄曰：紂時箕子佯狂。痛宗廟之為墟。乃作此歌。後傳以為操。〗	嗟嗟紂為無道殺比干。嗟重複嗟。獨柰何。漆身為厲。被發以佯狂。今柰宗廟保。天乎天哉。欲負石自投河。嗟復嗟柰社稷何。（○《樂府詩集》五十七。《詩紀前集》四。）
Lu1983.511	11.34	【克商操】			〖一曰武王伐紂。〗	〖古今樂錄曰：武王伐紂而作此歌。謝希逸琴論曰：克商操。武王伐紂時制。琴集曰：武王伐紂。武王自作也。〗	上告皇天兮可以行乎。（○《樂府詩集》五十七。《詩紀前集》四。）
Lu1983.512	11.35	【水仙操】				〖琴苑要錄曰：水仙操。伯牙之所作也。伯牙學琴于成連。三年而成。至於精神寂莫。情之專一。未能得也。成連曰：吾之學不能移人之情。吾師有方子春在樂海中。乃齎糧從之。至蓬萊山。留伯牙曰：吾將迎吾師。刺船而去。旬時不返。伯牙心悲。延頸四望。但聞海水汩沒。山林窅冥。群鳥悲號。仰天嘆曰：先生將移我情。乃援琴而作此歌。〗	翳洞渭兮流澌濩。舟楫逝兮仙不還。移形素兮蓬萊山。欽傷宮仙石還。（○《詩紀前集》四。○逯案。各書所引琴操僅載伯牙學琴事。不言有歌辭。《樂府詩集》輯錄古今琴曲亦不及此操。知琴苑要錄此辭乃後人依托也。）
Lu1983.513	11.36	【伯姬引】				〖琴苑要錄曰：伯姬引者。保母之所作也。伯姬。魯女也。為宋共公夫人。公薨。伯姬執節守貞。魯襄公三十年。宋宮災。伯姬在焉。有司請曰：火將至矣。伯姬曰：吾聞夫人夜出。不見傅母不下堂。逮乎火而死。共母自傷行遲。悼伯姬之遇災。援琴而歌曰：〗	嘉名潔兮行彌章。托節鼓兮令躬喪。欽何辜遇斯殃。嗟嗟柰何罹斯殃。（○《詩紀前集》四。○逯案。琴操有此引。但無歌辭。《樂府詩集》尚無著錄。此歌系後人依托。）
Lu1983.514	11.37	【思歸引】				〖琴苑要錄曰：思歸引者。衛女之所作也。昔衛侯有女。邵王聞其賢。請聘之。未至而王薨。太子欲留之。女不聽。拘於深宮。欲歸不得。援琴而歌。曲終縊而死。〗	涓涓泉水。流及於淇兮。有懷于衛。靡日不思。執節不移兮行不隳。砛軻何辜兮離厥菑。嗟乎何辜兮離厥菑。（○《詩紀前集》四。又風雅逸篇二引淇、思、隨、茨四韻。○逯案。晉石崇思歸引序曰：崇少有大志。晚節更樂放逸。因覽樂篇有思歸引。古曲有弦無歌。乃作樂辭云云。又琴操此引亦有序無歌。據此本篇顯系後人依托。）
Lu1983.515	11.38	【琴引】				〖琴苑要錄曰：琴引者。秦時屠門高之所作也。秦為無道。奢淫不制。征天下美女以充後宮。乃縱酒離宮。作戲倡優。宮女侍者千餘人。屠門高見宮女幼妙寵麗。於是援琴而歌之。作為離□之操。曲未及終。琴折柱摧。弦音不鳴。舍琴而更援他琴以續之曰：〗	酒坐俱勿往。聽吾琴之所言。舒長褎似舞兮乃褕袂何曼。奏章而卻逢兮願瞻心之所歡。借連娟之寒態兮假卮酒酌五般。泣喻而妖兮納其聲聲麗顏。長兮嘆曰騎。美人旖旎紛嬆。枻霜羅衣兮羽旄。夜褒圭玉珠參差。妙麗兮被雲髾。登高台兮望青挨。常羊啖還何厭兮歸來。（《詩紀》雲。字訛不可讀。俟再考正。○《詩紀前集》四。○逯案。琴操有琴引。其文雲。琴引者。秦時倡屠門高之所作也。秦時采天下美女以充後宮。幽愁怨曠。咸致災異。屠門高為之作琴引以諫焉云云。與琴苑要錄所言旨意不同。而此歌亦非諫辭。知必為琴操以後偽作也。）
Lu1983.516	11.39	【岐山操】				〖琴苑要錄曰：岐山操者。周太王之所作也。太王居邠。狄人攻之。事之以珠玉太馬皮幣。狄侵不止。問其所欲。得土地也。太王曰：土地所以養萬民也。吾不爭所用養而豁吾所養。遂策杖而去之。逾梁山而邑乎岐山。喟然嘆息。援琴而鼓之。〗	狄戎侵兮土地遷移。邦邑適於岐山。烝民不憂兮誰者知。嗟嗟柰何兮予命遭斯。（○琴操上。《詩紀前集》四。○逯案。《樂府詩集》五十七載韓愈岐山操而不著此歌。題注又引琴操曰：岐山操。周公為太王作也。是知唐宋之間此操尚有弦無辭。共序語與琴苑要錄亦不同。琴苑此歌必為後世依托無疑。又案。今本琴操曰：岐山操者。周太王之所作也。太王居豳。狄人攻之。仁恩惻隱。不忍流血。選練珍寶犬馬皮{敝巾}束帛與之。狄侵不上。問其所欲。得土地也。太王曰：土地者。所以養萬民也。吾將委國而去矣。二三子亦何患無君。遂杖策而出。逾乎梁而邑乎岐山。自傷德劣。不能化夷狄。為之侵。喟然嘆息。援琴而鼓之云云。其後即為歌辭。查此序文與樂府所引琴操不同。而全襲大周正樂之文。大周正樂乃唐時樂錄。不能以之代琴操。至於歌辭乃沿用琴苑要錄。據此今本琴操乃後世輯綴而成。已非書之原貌。不得據之謂岐山操為後漢前之作。）
Lu1983.517	11.40	【綏山謠】				〖《列仙傳》曰：葛由者。羌人也。周成王時。好刻木羊賣之。一旦。騎羊而入西蜀。蜀中王侯貴人追上綏山。隨之者不復還。皆得仙道。故里諺曰：〗	得綏山一桃。雖不得仙。亦足亦豪。（○《列仙傳》上。《搜神記》一。《類聚》九十四。御鑒九百二、九百六十七。《詩紀外集》一。）
Lu1983.518	11.41	【長安中謠】				〖《列仙傳》曰：陰生者。長安中渭橋下乞兒也。常止於市中乞。市人厭苦。以糞灑之。旋復在里中。衣不見污如故。長吏械收。繫著桎梏。而續在市中乞。又械欲殺之。乃去灑者之家。室自壞。殺十餘人。故長安中謠曰：〗	見乞兒與美酒。以免破屋之咎。（《御覽》作憂。○《列仙傳》下。《搜神記》一。《御覽》八百二十七。《詩紀外集》一。）
Lu1983.519	11.42	【里語】				〖洞冥記曰：太初三年。東方朔從西那汗國歸。得聲風木十枝獻帝。曰：臣已見此枝三過枯死而復生。豈汗折而已哉。里語曰：〗	年未半。枝不汗。（○別國洞冥記二。《御覽》九百五十三。）
Lu1983.520	11.43	【赤雀辭】				〖《列仙傳》曰：陶安公者六安鑄冶師也。數行火。火一旦散上行。紫色衝天。安公伏冶下求哀。須臾朱雀止冶上曰雲。至期。赤龍到。大雨。而安公騎之東南上。〗	安公安公。冶與天通。七月七日。迎汝以赤龍。（○《列仙傳》下。《搜神記》一。《類聚》七十八。《詩紀外集》一。）
Lu1983.521	11.44	【崔少府女贈盧充詩】				〖《搜神記》曰：盧充者。范陽人。家西三十里有崔少府墓。充出獵。見一獐。逐之。忽見一里門如府舍。門中一鈴下。唱客前。充問之。答曰：少府府也。充進見少府。展姓名。酒炙數行。謂充曰：尊府君不以仆門鄙陋。近得書為君索小女婚。故相迎耳。便敕內令女郎妝嚴。立席頭共拜。三日畢。崔謂充曰：君可歸矣。女有娠。相若生男當以相還。敕外嚴車送客。充上車去。須臾至家。別後四年。三月三日。臨水戲。忽見二犢車近岸。充往開車后戶。見崔氏女與三歲男共載。女抱兒還充。又與金鋺。並贈《詩》曰云云。充取兒鋺及詩。忽不見車處。〗	煌煌靈芝質。光麗何猗猗。華艷當時顯。嘉異表神奇。含英未及秀。中夏罹霜萎。榮曜長幽滅。世路永無施。不悟陰陽運。哲人忽來儀。會淺離別速。皆由靈與祗。何以贈余親。金鋺可養兒。愛恩從此別。斷絕傷肝碑。（○《搜神記》十六。《世說》新語方正篇注引孔氏志怪。法苑珠林七十五引續神仙記。《詩紀外集》四。）
Lu1983.522	12.1	【詠譙君黃詩】				〖《華陽國志》曰：巴郡譙君黃。不事公孫述。述遣使齎藥酒懼之。君黃笑曰：吾不省葯乎。其子瑛納錢八百萬得免。國人作《詩》曰：〗	肅肅清節士。執德實固貞。違惡以授命。沒世遺令聲。（○《華陽國志》巴志。）
Lu1983.523	12.2	【傷三貞詩】				〖《華陽國志》曰：永初中。廣漢漢中羌反。虐及巴郡。有馬妙祈妻義。王元憒妻姬、趙蔓君妻華。執共姜之節。守一醮之禮。號曰三貞。遭亂兵迫匿。懼見拘辱。三人同時沉于西漢水而沒死。有黃鳥鳴其亡處。國人傷之。乃作《詩》曰：〗	間關黃鳥。爰集於樹。窈窕淑女。是綉是黼。惟彼綉黼。其心匪石。嗟爾臨川。邈不可獲。（○《華陽國志》巴志。）
Lu1983.524	12.3	【風巴郡太守詩】				〖《華陽國志》曰：漢安帝時。巴郡太守連失道。國人風之曰：〗	明明上天。下土是親。帝選元后。求定安民。孰可不念。禍福由人。願君奉詔。惟德日新。（《華陽國志》作親。○《華陽國志》巴志。）
Lu1983.525	12.4	【刺巴郡郡守詩】				〖《華陽國志》曰：孝桓帝時。河南李盛仲和。為巴郡守。貪財重賦。國人刺之曰：〗	狗吠何喧喧。有吏來在門。披衣出門應。府記欲得錢。語窮乞請期。吏怒反見尤。旋步顧家中。家中無可為。國民往從鄰貸。鄰人已言匱。錢錢何難得。令我獨憔悴。（○《華陽國志》巴志。鳴沙石室古籍業殘類書殘卷刺史門盧鵲條。鳴沙石室古籍業殘略出金籝縣令子男之篇第二十四庭鵲喧條。）
